[0,0,0,0,0,0,0]=> size : 18190, iter: 0
[2,7,0,1,0,0,0]=> size : 647, iter: 2
[2,7,0,2,0,0,0]=> size : 149, iter: 3
[2,7,0,1,1,0,0]=> size : 406, iter: 2
[2,7,0,1,2,0,0]=> size : 150, iter: 2
[2,7,0,0,1,0,0]=> size : 1508, iter: 2
[2,7,0,0,2,0,0]=> size : 910, iter: 3
[2,7,0,0,3,0,0]=> size : 525, iter: 2
[2,7,0,0,1,1,0]=> size : 51, iter: 2
[2,7,0,0,0,1,0]=> size : 98, iter: 2
[2,7,0,0,0,2,0]=> size : 30, iter: 2
[2,6,1,0,0,0,0]=> size : 60, iter: 2
[2,6,1,0,1,0,0]=> size : 24, iter: 2
[2,6,0,1,0,0,0]=> size : 711, iter: 2
[2,6,0,2,0,0,0]=> size : 173, iter: 2
[2,6,0,2,1,0,0]=> size : 99, iter: 3
[2,6,0,1,1,0,0]=> size : 446, iter: 2
[2,6,0,1,2,0,0]=> size : 222, iter: 2
[2,6,0,0,1,0,0]=> size : 1895, iter: 2
[2,6,0,0,2,0,0]=> size : 1015, iter: 3
[2,6,0,0,3,0,0]=> size : 648, iter: 2
[2,6,0,0,4,0,0]=> size : 237, iter: 4
[2,6,0,0,2,1,0]=> size : 21, iter: 2
[2,6,0,0,1,1,0]=> size : 57, iter: 2
[2,6,0,0,1,2,0]=> size : 23, iter: 2
[2,6,0,0,0,1,0]=> size : 126, iter: 2
[2,6,0,0,0,2,0]=> size : 39, iter: 2
[2,5,1,0,0,0,0]=> size : 94, iter: 2
[2,5,1,0,1,0,0]=> size : 26, iter: 2
[2,5,1,0,1,1,0]=> size : 14, iter: 2
[2,5,1,0,0,1,0]=> size : 24, iter: 2
[2,5,0,1,0,0,0]=> size : 782, iter: 2
[2,5,0,2,0,0,0]=> size : 213, iter: 2
[2,5,0,2,1,0,0]=> size : 112, iter: 3
[2,5,0,1,1,0,0]=> size : 482, iter: 2
[2,5,0,1,2,0,0]=> size : 263, iter: 3
[2,5,0,1,0,1,0]=> size : 29, iter: 2
[2,5,0,0,1,0,0]=> size : 2082, iter: 2
[2,5,0,0,2,0,0]=> size : 1263, iter: 2
[2,5,0,0,3,0,0]=> size : 712, iter: 2
[2,5,0,0,4,0,0]=> size : 297, iter: 4
[2,5,0,0,5,0,0]=> size : 16, iter: 2
[2,5,0,0,2,1,0]=> size : 23, iter: 2
[2,5,0,0,1,1,0]=> size : 65, iter: 2
[2,5,0,0,1,2,0]=> size : 30, iter: 2
[2,5,0,0,0,1,0]=> size : 140, iter: 2
[2,5,0,0,0,2,0]=> size : 41, iter: 2
[2,4,1,0,0,0,0]=> size : 112, iter: 2
[2,4,2,0,0,0,0]=> size : 13, iter: 2
[2,4,1,1,0,0,0]=> size : 11, iter: 2
[2,4,1,0,1,0,0]=> size : 32, iter: 2
[2,4,1,0,2,0,0]=> size : 10, iter: 2
[2,4,1,0,1,1,0]=> size : 15, iter: 2
[2,4,1,0,0,1,0]=> size : 30, iter: 2
[2,4,0,1,0,0,0]=> size : 877, iter: 2
[2,4,0,2,0,0,0]=> size : 254, iter: 3
[2,4,0,3,0,0,0]=> size : 25, iter: 4
[2,4,0,3,1,0,0]=> size : 21, iter: 2
[2,4,0,2,1,0,0]=> size : 127, iter: 3
[2,4,0,1,1,0,0]=> size : 504, iter: 2
[2,4,0,1,2,0,0]=> size : 279, iter: 2
[2,4,0,1,3,0,0]=> size : 44, iter: 4
[2,4,0,1,1,1,0]=> size : 22, iter: 2
[2,4,0,1,0,1,0]=> size : 32, iter: 2
[2,4,0,0,1,0,0]=> size : 2304, iter: 2
[2,4,0,0,2,0,0]=> size : 1385, iter: 2
[2,4,0,0,3,0,0]=> size : 768, iter: 2
[2,4,0,0,4,0,0]=> size : 334, iter: 4
[2,4,0,0,5,0,0]=> size : 20, iter: 2
[2,4,0,0,6,0,0]=> size : 18, iter: 2
[2,4,0,0,7,0,0]=> size : 17, iter: 2
[2,4,0,0,8,0,0]=> size : 17, iter: 2
[2,4,0,0,2,1,0]=> size : 23, iter: 2
[2,4,0,0,1,1,0]=> size : 86, iter: 2
[2,4,0,0,1,2,0]=> size : 34, iter: 2
[2,4,0,0,0,1,0]=> size : 159, iter: 3
[2,4,0,0,0,2,0]=> size : 50, iter: 2
[2,3,1,0,0,0,0]=> size : 126, iter: 2
[2,3,2,0,0,0,0]=> size : 15, iter: 2
[2,3,1,1,0,0,0]=> size : 11, iter: 2
[2,3,1,0,1,0,0]=> size : 36, iter: 2
[2,3,1,0,2,0,0]=> size : 10, iter: 2
[2,3,1,0,2,1,0]=> size : 6, iter: 2
[2,3,1,0,1,1,0]=> size : 15, iter: 2
[2,3,1,0,0,1,0]=> size : 33, iter: 2
[2,3,0,1,0,0,0]=> size : 937, iter: 2
[2,3,0,2,0,0,0]=> size : 285, iter: 3
[2,3,0,3,0,0,0]=> size : 31, iter: 5
[2,3,0,3,1,0,0]=> size : 25, iter: 2
[2,3,0,2,1,0,0]=> size : 133, iter: 4
[2,3,0,1,1,0,0]=> size : 526, iter: 2
[2,3,0,1,2,0,0]=> size : 288, iter: 2
[2,3,0,1,3,0,0]=> size : 123, iter: 2
[2,3,0,1,4,0,0]=> size : 9, iter: 2
[2,3,0,1,1,1,0]=> size : 22, iter: 2
[2,3,0,1,0,1,0]=> size : 39, iter: 2
[2,3,0,0,1,0,0]=> size : 2533, iter: 2
[2,3,0,0,2,0,0]=> size : 1498, iter: 2
[2,3,0,0,3,0,0]=> size : 944, iter: 2
[2,3,0,0,4,0,0]=> size : 367, iter: 3
[2,3,0,0,5,0,0]=> size : 21, iter: 2
[2,3,0,0,6,0,0]=> size : 19, iter: 2
[2,3,0,0,7,0,0]=> size : 19, iter: 2
[2,3,0,0,8,0,0]=> size : 18, iter: 2
[2,3,0,0,9,0,0]=> size : 18, iter: 2
[2,3,0,0,2,1,0]=> size : 23, iter: 2
[2,3,0,0,1,1,0]=> size : 89, iter: 2
[2,3,0,0,1,2,0]=> size : 34, iter: 2
[2,3,0,0,0,1,0]=> size : 212, iter: 2
[2,3,0,0,0,2,0]=> size : 54, iter: 2
[2,2,1,0,0,0,0]=> size : 144, iter: 2
[2,2,2,0,0,0,0]=> size : 15, iter: 2
[2,2,1,1,0,0,0]=> size : 14, iter: 2
[2,2,1,1,1,0,0]=> size : 12, iter: 2
[2,2,1,0,1,0,0]=> size : 36, iter: 2
[2,2,1,0,2,0,0]=> size : 10, iter: 2
[2,2,1,0,2,1,0]=> size : 6, iter: 2
[2,2,1,0,1,1,0]=> size : 15, iter: 2
[2,2,1,0,0,1,0]=> size : 36, iter: 2
[2,2,1,0,0,2,0]=> size : 6, iter: 2
[2,2,0,1,0,0,0]=> size : 1020, iter: 2
[2,2,0,2,0,0,0]=> size : 301, iter: 3
[2,2,0,3,0,0,0]=> size : 60, iter: 4
[2,2,0,3,1,0,0]=> size : 25, iter: 2
[2,2,0,2,1,0,0]=> size : 156, iter: 3
[2,2,0,2,2,0,0]=> size : 38, iter: 3
[2,2,0,1,1,0,0]=> size : 553, iter: 2
[2,2,0,1,2,0,0]=> size : 298, iter: 2
[2,2,0,1,3,0,0]=> size : 123, iter: 2
[2,2,0,1,4,0,0]=> size : 11, iter: 2
[2,2,0,1,5,0,0]=> size : 11, iter: 2
[2,2,0,1,1,1,0]=> size : 25, iter: 2
[2,2,0,1,0,1,0]=> size : 41, iter: 2
[2,2,0,0,1,0,0]=> size : 2768, iter: 2
[2,2,0,0,2,0,0]=> size : 1604, iter: 2
[2,2,0,0,3,0,0]=> size : 1005, iter: 2
[2,2,0,0,4,0,0]=> size : 535, iter: 5
[2,2,0,0,5,0,0]=> size : 22, iter: 2
[2,2,0,0,6,0,0]=> size : 20, iter: 2
[2,2,0,0,7,0,0]=> size : 20, iter: 2
[2,2,0,0,8,0,0]=> size : 20, iter: 2
[2,2,0,0,9,0,0]=> size : 19, iter: 2
[2,2,0,0,2,1,0]=> size : 27, iter: 2
[2,2,0,0,1,1,0]=> size : 94, iter: 2
[2,2,0,0,1,2,0]=> size : 37, iter: 2
[2,2,0,0,0,1,0]=> size : 236, iter: 2
[2,2,0,0,0,2,0]=> size : 62, iter: 2
[2,2,0,0,0,3,0]=> size : 26, iter: 2
[2,1,1,0,0,0,0]=> size : 164, iter: 2
[2,1,2,0,0,0,0]=> size : 26, iter: 2
[2,1,1,1,0,0,0]=> size : 14, iter: 2
[2,1,1,1,1,0,0]=> size : 12, iter: 2
[2,1,1,0,1,0,0]=> size : 36, iter: 2
[2,1,1,0,2,0,0]=> size : 10, iter: 2
[2,1,1,0,2,1,0]=> size : 6, iter: 2
[2,1,1,0,1,1,0]=> size : 16, iter: 2
[2,1,1,0,0,1,0]=> size : 43, iter: 2
[2,1,1,0,0,2,0]=> size : 6, iter: 2
[2,1,0,1,0,0,0]=> size : 1093, iter: 2
[2,1,0,2,0,0,0]=> size : 308, iter: 3
[2,1,0,3,0,0,0]=> size : 111, iter: 2
[2,1,0,3,1,0,0]=> size : 32, iter: 2
[2,1,0,2,1,0,0]=> size : 164, iter: 3
[2,1,0,2,2,0,0]=> size : 38, iter: 3
[2,1,0,1,1,0,0]=> size : 567, iter: 2
[2,1,0,1,2,0,0]=> size : 310, iter: 2
[2,1,0,1,3,0,0]=> size : 133, iter: 2
[2,1,0,1,4,0,0]=> size : 14, iter: 2
[2,1,0,1,5,0,0]=> size : 13, iter: 2
[2,1,0,1,6,0,0]=> size : 13, iter: 2
[2,1,0,1,1,1,0]=> size : 25, iter: 2
[2,1,0,1,0,1,0]=> size : 43, iter: 2
[2,1,0,0,1,0,0]=> size : 3009, iter: 3
[2,1,0,0,2,0,0]=> size : 1666, iter: 2
[2,1,0,0,3,0,0]=> size : 1037, iter: 3
[2,1,0,0,4,0,0]=> size : 579, iter: 3
[2,1,0,0,5,0,0]=> size : 27, iter: 8
[2,1,0,0,6,0,0]=> size : 23, iter: 2
[2,1,0,0,7,0,0]=> size : 23, iter: 2
[2,1,0,0,8,0,0]=> size : 23, iter: 2
[2,1,0,0,9,0,0]=> size : 23, iter: 2
[2,1,0,0,10,0,0]=> size : 23, iter: 2
[2,1,0,0,2,1,0]=> size : 28, iter: 2
[2,1,0,0,1,1,0]=> size : 94, iter: 2
[2,1,0,0,1,2,0]=> size : 37, iter: 2
[2,1,0,0,0,1,0]=> size : 262, iter: 2
[2,1,0,0,0,2,0]=> size : 75, iter: 2
[2,1,0,0,0,3,0]=> size : 30, iter: 2
[2,0,1,0,0,0,0]=> size : 178, iter: 2
[2,0,2,0,0,0,0]=> size : 32, iter: 2
[2,0,1,1,0,0,0]=> size : 14, iter: 2
[2,0,1,1,1,0,0]=> size : 12, iter: 2
[2,0,1,0,1,0,0]=> size : 36, iter: 2
[2,0,1,0,2,0,0]=> size : 10, iter: 2
[2,0,1,0,2,1,0]=> size : 6, iter: 2
[2,0,1,0,1,1,0]=> size : 16, iter: 2
[2,0,1,0,0,1,0]=> size : 46, iter: 2
[2,0,1,0,0,2,0]=> size : 7, iter: 2
[2,0,1,0,0,3,0]=> size : 7, iter: 2
[2,0,0,1,0,0,0]=> size : 1146, iter: 2
[2,0,0,2,0,0,0]=> size : 314, iter: 3
[2,0,0,3,0,0,0]=> size : 111, iter: 2
[2,0,0,4,0,0,0]=> size : 8, iter: 3
[2,0,0,3,1,0,0]=> size : 34, iter: 2
[2,0,0,2,1,0,0]=> size : 164, iter: 3
[2,0,0,2,2,0,0]=> size : 38, iter: 3
[2,0,0,1,1,0,0]=> size : 570, iter: 2
[2,0,0,1,2,0,0]=> size : 312, iter: 2
[2,0,0,1,3,0,0]=> size : 133, iter: 2
[2,0,0,1,4,0,0]=> size : 14, iter: 2
[2,0,0,1,5,0,0]=> size : 13, iter: 2
[2,0,0,1,6,0,0]=> size : 13, iter: 2
[2,0,0,1,1,1,0]=> size : 25, iter: 2
[2,0,0,1,0,1,0]=> size : 45, iter: 2
[2,0,0,0,1,0,0]=> size : 3112, iter: 3
[2,0,0,0,2,0,0]=> size : 1677, iter: 2
[2,0,0,0,3,0,0]=> size : 1051, iter: 3
[2,0,0,0,4,0,0]=> size : 581, iter: 3
[2,0,0,0,5,0,0]=> size : 276, iter: 3
[2,0,0,0,6,0,0]=> size : 24, iter: 3
[2,0,0,0,7,0,0]=> size : 24, iter: 2
[2,0,0,0,8,0,0]=> size : 24, iter: 2
[2,0,0,0,9,0,0]=> size : 24, iter: 2
[2,0,0,0,10,0,0]=> size : 24, iter: 2
[2,0,0,0,11,0,0]=> size : 23, iter: 2
[2,0,0,0,2,1,0]=> size : 28, iter: 2
[2,0,0,0,1,1,0]=> size : 94, iter: 2
[2,0,0,0,1,2,0]=> size : 37, iter: 2
[2,0,0,0,0,1,0]=> size : 287, iter: 2
[2,0,0,0,0,2,0]=> size : 75, iter: 2
[2,0,0,0,0,3,0]=> size : 30, iter: 2
[1,1,0,0,0,0,0]=> size : 9383, iter: 2
[1,2,0,0,0,0,0]=> size : 7451, iter: 2
[1,3,0,0,0,0,0]=> size : 6116, iter: 2
[1,4,0,0,0,0,0]=> size : 5217, iter: 2
[1,5,0,0,0,0,0]=> size : 4480, iter: 2
[1,6,0,0,0,0,0]=> size : 3920, iter: 3
[1,7,0,0,0,0,0]=> size : 3409, iter: 2
[1,8,0,0,0,0,0]=> size : 2996, iter: 2
[1,9,0,0,0,0,0]=> size : 2676, iter: 2
[1,10,0,0,0,0,0]=> size : 2407, iter: 2
[1,11,0,0,0,0,0]=> size : 2180, iter: 2
[1,12,0,0,0,0,0]=> size : 1927, iter: 2
[1,13,0,0,0,0,0]=> size : 1747, iter: 2
[1,14,0,0,0,0,0]=> size : 1591, iter: 2
[1,15,0,0,0,0,0]=> size : 1465, iter: 2
[1,16,0,0,0,0,0]=> size : 1325, iter: 2
[1,17,0,0,0,0,0]=> size : 1218, iter: 3
[1,18,0,0,0,0,0]=> size : 1106, iter: 2
[1,19,0,0,0,0,0]=> size : 923, iter: 2
[1,20,0,0,0,0,0]=> size : 836, iter: 2
[1,21,0,0,0,0,0]=> size : 717, iter: 3
[1,22,0,0,0,0,0]=> size : 647, iter: 2
[1,23,0,0,0,0,0]=> size : 526, iter: 3
[1,24,0,0,0,0,0]=> size : 440, iter: 2
[1,25,0,0,0,0,0]=> size : 322, iter: 2
[1,26,0,0,0,0,0]=> size : 296, iter: 2
[1,19,0,0,1,0,0]=> size : 412, iter: 2
[1,18,0,0,1,0,0]=> size : 469, iter: 2
[1,17,0,0,1,0,0]=> size : 552, iter: 4
[1,16,0,0,1,0,0]=> size : 669, iter: 2
[1,15,0,0,1,0,0]=> size : 762, iter: 2
[1,14,0,1,0,0,0]=> size : 216, iter: 3
[1,14,0,0,1,0,0]=> size : 835, iter: 2
[1,14,0,0,2,0,0]=> size : 270, iter: 4
[1,13,0,1,0,0,0]=> size : 305, iter: 2
[1,13,0,0,1,0,0]=> size : 938, iter: 2
[1,13,0,0,2,0,0]=> size : 504, iter: 4
[1,12,0,1,0,0,0]=> size : 349, iter: 2
[1,12,0,1,1,0,0]=> size : 120, iter: 5
[1,12,0,0,1,0,0]=> size : 1013, iter: 2
[1,12,0,0,2,0,0]=> size : 586, iter: 3
[1,11,0,1,0,0,0]=> size : 402, iter: 3
[1,11,0,1,1,0,0]=> size : 198, iter: 2
[1,11,0,0,1,0,0]=> size : 1096, iter: 2
[1,11,0,0,2,0,0]=> size : 686, iter: 2
[1,11,0,0,3,0,0]=> size : 208, iter: 5
[1,10,0,1,0,0,0]=> size : 472, iter: 2
[1,10,0,1,1,0,0]=> size : 270, iter: 2
[1,10,0,0,1,0,0]=> size : 1229, iter: 3
[1,10,0,0,2,0,0]=> size : 793, iter: 2
[1,10,0,0,3,0,0]=> size : 307, iter: 6
[1,9,0,1,0,0,0]=> size : 533, iter: 2
[1,9,0,2,0,0,0]=> size : 102, iter: 3
[1,9,0,1,1,0,0]=> size : 325, iter: 2
[1,9,0,1,2,0,0]=> size : 101, iter: 2
[1,9,0,0,1,0,0]=> size : 1324, iter: 2
[1,9,0,0,2,0,0]=> size : 829, iter: 2
[1,9,0,0,3,0,0]=> size : 591, iter: 2
[1,9,0,0,0,1,0]=> size : 73, iter: 2
[1,8,0,1,0,0,0]=> size : 603, iter: 2
[1,8,0,2,0,0,0]=> size : 131, iter: 2
[1,8,0,1,1,0,0]=> size : 386, iter: 2
[1,8,0,1,2,0,0]=> size : 150, iter: 3
[1,8,0,0,1,0,0]=> size : 1495, iter: 2
[1,8,0,0,2,0,0]=> size : 934, iter: 2
[1,8,0,0,3,0,0]=> size : 635, iter: 2
[1,8,0,0,4,0,0]=> size : 278, iter: 2
[1,8,0,0,1,1,0]=> size : 39, iter: 2
[1,8,0,0,0,1,0]=> size : 94, iter: 3
[1,7,1,0,0,0,0]=> size : 46, iter: 2
[1,7,0,1,0,0,0]=> size : 684, iter: 2
[1,7,0,2,0,0,0]=> size : 165, iter: 3
[1,7,0,2,1,0,0]=> size : 72, iter: 4
[1,7,0,1,1,0,0]=> size : 432, iter: 2
[1,7,0,1,2,0,0]=> size : 232, iter: 2
[1,7,0,0,1,0,0]=> size : 1672, iter: 2
[1,7,0,0,2,0,0]=> size : 1041, iter: 2
[1,7,0,0,3,0,0]=> size : 707, iter: 2
[1,7,0,0,4,0,0]=> size : 327, iter: 3
[1,7,0,0,1,1,0]=> size : 51, iter: 2
[1,7,0,0,0,1,0]=> size : 109, iter: 2
[1,7,0,0,0,2,0]=> size : 31, iter: 2
[1,6,1,0,0,0,0]=> size : 67, iter: 2
[1,6,1,0,1,0,0]=> size : 25, iter: 2
[1,6,0,1,0,0,0]=> size : 764, iter: 2
[1,6,0,2,0,0,0]=> size : 204, iter: 3
[1,6,0,2,1,0,0]=> size : 109, iter: 3
[1,6,0,1,1,0,0]=> size : 478, iter: 2
[1,6,0,1,2,0,0]=> size : 277, iter: 2
[1,6,0,1,3,0,0]=> size : 85, iter: 2
[1,6,0,0,1,0,0]=> size : 2144, iter: 2
[1,6,0,0,2,0,0]=> size : 1160, iter: 2
[1,6,0,0,3,0,0]=> size : 784, iter: 3
[1,6,0,0,4,0,0]=> size : 392, iter: 2
[1,6,0,0,2,1,0]=> size : 23, iter: 2
[1,6,0,0,1,1,0]=> size : 57, iter: 2
[1,6,0,0,1,2,0]=> size : 23, iter: 2
[1,6,0,0,0,1,0]=> size : 138, iter: 2
[1,6,0,0,0,2,0]=> size : 40, iter: 2
[1,5,1,0,0,0,0]=> size : 101, iter: 2
[1,5,1,0,1,0,0]=> size : 26, iter: 2
[1,5,1,0,1,1,0]=> size : 14, iter: 2
[1,5,1,0,0,1,0]=> size : 24, iter: 2
[1,5,0,1,0,0,0]=> size : 847, iter: 3
[1,5,0,2,0,0,0]=> size : 250, iter: 2
[1,5,0,3,0,0,0]=> size : 45, iter: 2
[1,5,0,3,1,0,0]=> size : 40, iter: 2
[1,5,0,2,1,0,0]=> size : 128, iter: 3
[1,5,0,1,1,0,0]=> size : 510, iter: 2
[1,5,0,1,2,0,0]=> size : 301, iter: 3
[1,5,0,1,3,0,0]=> size : 165, iter: 2
[1,5,0,1,0,1,0]=> size : 32, iter: 2
[1,5,0,0,1,0,0]=> size : 2391, iter: 2
[1,5,0,0,2,0,0]=> size : 1450, iter: 4
[1,5,0,0,3,0,0]=> size : 866, iter: 2
[1,5,0,0,4,0,0]=> size : 437, iter: 4
[1,5,0,0,5,0,0]=> size : 25, iter: 3
[1,5,0,0,6,0,0]=> size : 23, iter: 2
[1,5,0,0,7,0,0]=> size : 23, iter: 2
[1,5,0,0,8,0,0]=> size : 23, iter: 2
[1,5,0,0,2,1,0]=> size : 25, iter: 2
[1,5,0,0,1,1,0]=> size : 67, iter: 2
[1,5,0,0,1,2,0]=> size : 30, iter: 2
[1,5,0,0,0,1,0]=> size : 151, iter: 2
[1,5,0,0,0,2,0]=> size : 46, iter: 2
[1,4,1,0,0,0,0]=> size : 124, iter: 2
[1,4,2,0,0,0,0]=> size : 13, iter: 2
[1,4,1,1,0,0,0]=> size : 11, iter: 2
[1,4,1,0,1,0,0]=> size : 32, iter: 2
[1,4,1,0,2,0,0]=> size : 10, iter: 2
[1,4,1,0,1,1,0]=> size : 15, iter: 2
[1,4,1,0,0,1,0]=> size : 39, iter: 2
[1,4,0,1,0,0,0]=> size : 976, iter: 2
[1,4,0,2,0,0,0]=> size : 295, iter: 3
[1,4,0,3,0,0,0]=> size : 57, iter: 4
[1,4,0,4,0,0,0]=> size : 33, iter: 3
[1,4,0,3,1,0,0]=> size : 49, iter: 2
[1,4,0,2,1,0,0]=> size : 152, iter: 3
[1,4,0,2,2,0,0]=> size : 63, iter: 5
[1,4,0,1,1,0,0]=> size : 550, iter: 2
[1,4,0,1,2,0,0]=> size : 315, iter: 2
[1,4,0,1,3,0,0]=> size : 231, iter: 2
[1,4,0,1,1,1,0]=> size : 22, iter: 2
[1,4,0,1,0,1,0]=> size : 35, iter: 2
[1,4,0,0,1,0,0]=> size : 2687, iter: 2
[1,4,0,0,2,0,0]=> size : 1604, iter: 4
[1,4,0,0,3,0,0]=> size : 956, iter: 2
[1,4,0,0,4,0,0]=> size : 545, iter: 3
[1,4,0,0,5,0,0]=> size : 37, iter: 3
[1,4,0,0,6,0,0]=> size : 24, iter: 2
[1,4,0,0,7,0,0]=> size : 23, iter: 2
[1,4,0,0,8,0,0]=> size : 23, iter: 2
[1,4,0,0,9,0,0]=> size : 21, iter: 2
[1,4,0,0,10,0,0]=> size : 21, iter: 2
[1,4,0,0,2,1,0]=> size : 25, iter: 2
[1,4,0,0,1,1,0]=> size : 86, iter: 2
[1,4,0,0,1,2,0]=> size : 34, iter: 2
[1,4,0,0,0,1,0]=> size : 196, iter: 2
[1,4,0,0,0,2,0]=> size : 54, iter: 2
[1,3,1,0,0,0,0]=> size : 146, iter: 2
[1,3,2,0,0,0,0]=> size : 15, iter: 3
[1,3,1,1,0,0,0]=> size : 11, iter: 2
[1,3,1,1,1,0,0]=> size : 9, iter: 2
[1,3,1,0,1,0,0]=> size : 36, iter: 2
[1,3,1,0,2,0,0]=> size : 10, iter: 2
[1,3,1,0,2,1,0]=> size : 6, iter: 2
[1,3,1,0,1,1,0]=> size : 15, iter: 2
[1,3,1,0,0,1,0]=> size : 42, iter: 2
[1,3,0,1,0,0,0]=> size : 1051, iter: 2
[1,3,0,2,0,0,0]=> size : 333, iter: 3
[1,3,0,3,0,0,0]=> size : 107, iter: 3
[1,3,0,4,0,0,0]=> size : 34, iter: 2
[1,3,0,5,0,0,0]=> size : 10, iter: 2
[1,3,0,3,1,0,0]=> size : 54, iter: 2
[1,3,0,2,1,0,0]=> size : 158, iter: 4
[1,3,0,2,2,0,0]=> size : 105, iter: 2
[1,3,0,2,3,0,0]=> size : 18, iter: 4
[1,3,0,1,1,0,0]=> size : 583, iter: 2
[1,3,0,1,2,0,0]=> size : 331, iter: 2
[1,3,0,1,3,0,0]=> size : 235, iter: 2
[1,3,0,1,4,0,0]=> size : 37, iter: 3
[1,3,0,1,5,0,0]=> size : 12, iter: 2
[1,3,0,1,6,0,0]=> size : 12, iter: 2
[1,3,0,1,1,1,0]=> size : 22, iter: 2
[1,3,0,1,0,1,0]=> size : 43, iter: 2
[1,3,0,0,1,0,0]=> size : 3033, iter: 2
[1,3,0,0,2,0,0]=> size : 1805, iter: 4
[1,3,0,0,3,0,0]=> size : 1177, iter: 3
[1,3,0,0,4,0,0]=> size : 671, iter: 4
[1,3,0,0,5,0,0]=> size : 229, iter: 3
[1,3,0,0,6,0,0]=> size : 25, iter: 7
[1,3,0,0,7,0,0]=> size : 25, iter: 2
[1,3,0,0,8,0,0]=> size : 24, iter: 2
[1,3,0,0,9,0,0]=> size : 22, iter: 2
[1,3,0,0,10,0,0]=> size : 22, iter: 2
[1,3,0,0,2,1,0]=> size : 25, iter: 2
[1,3,0,0,1,1,0]=> size : 94, iter: 2
[1,3,0,0,1,2,0]=> size : 34, iter: 2
[1,3,0,0,0,1,0]=> size : 244, iter: 2
[1,3,0,0,0,2,0]=> size : 64, iter: 2
[1,3,0,0,0,3,0]=> size : 34, iter: 2
[1,2,1,0,0,0,0]=> size : 213, iter: 2
[1,2,2,0,0,0,0]=> size : 31, iter: 2
[1,2,1,1,0,0,0]=> size : 14, iter: 2
[1,2,1,1,1,0,0]=> size : 12, iter: 2
[1,2,1,0,1,0,0]=> size : 36, iter: 2
[1,2,1,0,2,0,0]=> size : 10, iter: 2
[1,2,1,0,2,1,0]=> size : 6, iter: 2
[1,2,1,0,1,1,0]=> size : 15, iter: 2
[1,2,1,0,0,1,0]=> size : 50, iter: 2
[1,2,1,0,0,2,0]=> size : 20, iter: 2
[1,2,0,1,0,0,0]=> size : 1178, iter: 2
[1,2,0,2,0,0,0]=> size : 364, iter: 2
[1,2,0,3,0,0,0]=> size : 112, iter: 3
[1,2,0,4,0,0,0]=> size : 51, iter: 2
[1,2,0,5,0,0,0]=> size : 10, iter: 3
[1,2,0,4,1,0,0]=> size : 8, iter: 3
[1,2,0,3,1,0,0]=> size : 55, iter: 2
[1,2,0,2,1,0,0]=> size : 185, iter: 4
[1,2,0,2,2,0,0]=> size : 108, iter: 2
[1,2,0,2,3,0,0]=> size : 19, iter: 4
[1,2,0,1,1,0,0]=> size : 635, iter: 2
[1,2,0,1,2,0,0]=> size : 348, iter: 2
[1,2,0,1,3,0,0]=> size : 245, iter: 2
[1,2,0,1,4,0,0]=> size : 39, iter: 3
[1,2,0,1,5,0,0]=> size : 14, iter: 2
[1,2,0,1,6,0,0]=> size : 14, iter: 2
[1,2,0,1,7,0,0]=> size : 14, iter: 2
[1,2,0,1,1,1,0]=> size : 25, iter: 2
[1,2,0,1,0,1,0]=> size : 47, iter: 2
[1,2,0,0,1,0,0]=> size : 3431, iter: 2
[1,2,0,0,2,0,0]=> size : 1982, iter: 3
[1,2,0,0,3,0,0]=> size : 1316, iter: 2
[1,2,0,0,4,0,0]=> size : 862, iter: 3
[1,2,0,0,5,0,0]=> size : 561, iter: 3
[1,2,0,0,6,0,0]=> size : 105, iter: 3
[1,2,0,0,7,0,0]=> size : 60, iter: 5
[1,2,0,0,8,0,0]=> size : 52, iter: 2
[1,2,0,0,9,0,0]=> size : 25, iter: 2
[1,2,0,0,10,0,0]=> size : 23, iter: 2
[1,2,0,0,2,1,0]=> size : 34, iter: 2
[1,2,0,0,1,1,0]=> size : 110, iter: 2
[1,2,0,0,1,2,0]=> size : 37, iter: 2
[1,2,0,0,0,1,0]=> size : 301, iter: 2
[1,2,0,0,0,2,0]=> size : 79, iter: 2
[1,2,0,0,0,3,0]=> size : 41, iter: 2
[1,2,0,0,0,0,1]=> size : 9, iter: 2
[1,1,1,0,0,0,0]=> size : 265, iter: 2
[1,1,2,0,0,0,0]=> size : 33, iter: 2
[1,1,1,1,0,0,0]=> size : 31, iter: 2
[1,1,1,1,1,0,0]=> size : 15, iter: 2
[1,1,1,0,1,0,0]=> size : 41, iter: 2
[1,1,1,0,2,0,0]=> size : 10, iter: 2
[1,1,1,0,2,1,0]=> size : 6, iter: 2
[1,1,1,0,1,1,0]=> size : 16, iter: 2
[1,1,1,0,0,1,0]=> size : 61, iter: 2
[1,1,1,0,0,2,0]=> size : 34, iter: 2
[1,1,0,1,0,0,0]=> size : 1293, iter: 2
[1,1,0,2,0,0,0]=> size : 385, iter: 2
[1,1,0,3,0,0,0]=> size : 131, iter: 2
[1,1,0,4,0,0,0]=> size : 56, iter: 2
[1,1,0,5,0,0,0]=> size : 20, iter: 3
[1,1,0,4,1,0,0]=> size : 8, iter: 3
[1,1,0,3,1,0,0]=> size : 61, iter: 2
[1,1,0,2,1,0,0]=> size : 197, iter: 3
[1,1,0,2,2,0,0]=> size : 108, iter: 2
